config,backend,language,split,file_id,reference,hypothesis,hypothesis_raw,wer,cer,latency_sec,rtf,audio_duration_sec,ref_words,hyp_words,word_ratio,error
local_whisper_auto,local_whisper,auto,2016-dev-seen,hanna_tainio_02092,olemme saaneet odottaa talouden elpymistä pitkään ja valtion ja kuntien velanotto on lisääntynyt samalla kun arviot kestävyysvajeen laajuudesta ovat vain kasvaneet,olemme saaneet odottaa talouden elpymistä pitkään ja valtion ja kuntien velanotto on lisääntynyt samalla kun arviot kestävyysvajien laajuudessa ovat vain kasvaneet,"Olemme saaneet odottaa talouden elpymistä pitkään, ja valtion ja kuntien velanotto on lisääntynyt, samalla kun arviot kestävyysvajien laajuudessa ovat vain kasvaneet.",0.095238,0.01227,2.098,0.2401,8.74,21,21,1.0,
local_whisper_auto,local_whisper,auto,2016-dev-seen,carl_haglund_02741,ensiksi tähän edustaja salolaisen kysymykseen tai ja etenkin pointtiin siitä että ei ole pointtia tehdä selontekoa joka on samanlainen kuin se,ensiksi tähän edustaja salolaisen kysymykseen ja etenkin pointtiin siitä että ei ole pointtia tehdä seuvonteko joka on samanlainen kuin se,"Ensiksi tähän edustaja Salolaisen kysymykseen ja etenkin pointtiin siitä, että ei ole pointtia tehdä seuvonteko, joka on samanlainen kuin se,",0.095238,0.049296,2.41,0.2965,8.128,21,20,0.952,
local_whisper_auto,local_whisper,auto,2016-dev-seen,eero_suutari_02908,edustaja pirttilahti ihmetteli ketä pelastetaan ja väitti että espanjan valtio on niin kuin velkaantunut,edustaja pirtti lahti ihmetteli ketä pelastetaan ja väitti että espanjan valtio on velkaantunut,"Edustaja Pirtti Lahti ihmetteli, ketä pelastetaan, ja väitti, että Espanjan valtio on velkaantunut.",0.285714,0.105769,1.851,0.1793,10.326,14,13,0.929,
local_whisper_auto,local_whisper,auto,2016-dev-seen,leena_rauhala_04129,lukiokoulutuksen säästöjen merkitys näkyy nyt sitten nimenomaan tämä alueellisten erojen kasvuna niin kuin edustaja sarkomaa sanoi ja siitä opiskelijat asetetaan eriarvoiseen asemaan,lukikoulusten säästöjen merkitys näkyy nimenomaan alueellisten erojen kasvuna niin kuin edustaja sarkomaa sanoi ja siitä opiskelijat asetetaan eriarvoiseen asemaan,"Lukikoulusten säästöjen merkitys näkyy nimenomaan alueellisten erojen kasvuna, niin kuin edustaja Sarkomaa sanoi, ja siitä opiskelijat asetetaan eriarvoiseen asemaan.",0.181818,0.115385,2.456,0.2111,11.639,22,19,0.864,
local_whisper_auto,local_whisper,auto,2016-dev-seen,hanna_tainio_02078,kehyksessä on edellä mainittujen lisäksi useita keinoja työllisyyden lisäämiseksi,kehyksessä on edellä mainittujen lisäksi useita keinoja työllisyyden lisäämiseksi,Kehyksessä on edellä mainittujen lisäksi useita keinoja työllisyyden lisäämiseksi.,0.0,0.0,1.648,0.3923,4.2,9,9,1.0,
local_whisper_auto,local_whisper,auto,2016-dev-seen,carl_haglund_02575,tavoitteeseen on myös lisätty liikunnan ja huippu urheilun rehellisyyden ja eettisyyden periaatteiden edistäminen sekä eriarvoisuuden vähentäminen,tavoitteeseen on myös lisätty liikunnan ja hurppu urheudun rehevisyyden ja eettisyyden periaatteiden edistäminen sekä eri avaisuuden vähentäminen,Tavoitteeseen on myös lisätty liikunnan ja hurppu-urheudun rehevisyyden ja eettisyyden periaatteiden edistäminen sekä eri avaisuuden vähentäminen.,0.3125,0.054795,1.946,0.2327,8.36,16,17,1.062,
local_whisper_auto,local_whisper,auto,2016-dev-seen,hanna_tainio_02199,arvoisa puhemies,arvoisa puhemies,Arvoisa puhemies.,0.0,0.0,0.82,0.5892,1.392,2,2,1.0,
local_whisper_auto,local_whisper,auto,2016-dev-seen,carl_haglund_02583,sitten tässä on myös mahdollistettu se joka ei nyt kovin usein tule ajankohtaistumaan mutta teoriassa valtionapukelpoisuus voidaan myös päättä vastaisuudessa eli siis evätä kun se tällä hetkellä se on aika pysyvä,tässä on myös mahdollistettu se joka nyt varmaan ei kovin usein tule ajankohtaistumaan mutta teoriassa valtion ja kelpoisuus voidaan myös päättää vastaisuudessa eli siis evätä tällä hetkellä se on aika pysyvä,"Tässä on myös mahdollistettu se, joka nyt varmaan ei kovin usein tule ajankohtaistumaan, mutta teoriassa valtion ja kelpoisuus voidaan myös päättää vastaisuudessa, eli siis evätä. Tällä hetkellä se on aika pysyvä.",0.322581,0.146226,2.568,0.2129,12.064,31,31,1.0,
local_whisper_auto,local_whisper,auto,2016-dev-seen,hanna_tainio_02139,paitsi maamme imagon kannalta se hyödyttää myös suoraan potilaita kehittämällä uusia parempia hoitomuotoja niiden laatua ja täten ehkäisee hoitovirheitä ja sen myötä säästää,paitsi maamme imagon kannalta se hyödyntää myös suoraa potilaita kehittämällä uusia parempia hoitomuotoja niiden laatua ja täten ehkäisee hoitovirheitä ja sen myötä säästää,"Paitsi maamme imagon kannalta se hyödyntää myös suoraa potilaita kehittämällä uusia parempia hoitomuotoja, niiden laatua ja täten ehkäisee hoitovirheitä ja sen myötä säästää",0.086957,0.011561,2.867,0.2734,10.488,23,23,1.0,
local_whisper_auto,local_whisper,auto,2016-dev-seen,hanna_tainio_02099,lisäksi hallitus panostaa monilla tavoin osatyökykyisten ja työkyvyttömyyseläkkeellä olevien työllistymiseen pidentäen näin työuria,lisäksi hallitus panostaa monilla tavoin osatyökykyisten ja työkyvyttömyyseläkkeellä olevien työllistymiseen pidäntäen näin työuuria,"Lisäksi hallitus panostaa monilla tavoin osatyökykyisten ja työkyvyttömyyseläkkeellä olevien työllistymiseen, pidäntäen näin työuuria.",0.153846,0.015267,2.055,0.2546,8.072,13,13,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marjaana_koskinen_00218,me veronmaksajat taas kerran ollaan rahoittamassa tätä järjestelmää,eli me veronmaksajat taas kerran olemme rahoittamassa tätä järjestelmää,Eli me veronmaksajat taas kerran olemme rahoittamassa tätä järjestelmää.,0.25,0.119403,4.976,1.1554,4.307,8,9,1.125,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_kalliomaki_00302,markkinoilla tehdään taas reaalitulojen ulkopuolella ne tehdään johdannaismarkkinoilla vipurahastoissa siellä jossa isoa peliä pelataan ja sen seurauksena peruspankkitoiminta alkaa näivettyä,markkinoita tehdään taas reaalitulojen ulkopuolella ne tehdään johdannaismarkkinoilla vipurahastoissa siellä joissa isoa peliä pelataan ja sen seurauksena peruspankkitoiminta alkaa näivettyä,"Markkinoita tehdään taas reaalitulojen ulkopuolella. Ne tehdään johdannaismarkkinoilla vipurahastoissa siellä, joissa isoa peliä pelataan ja sen seurauksena peruspankkitoiminta alkaa näivettyä.",0.1,0.015789,2.452,0.1905,12.868,20,20,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_hakkanen_00155,yksi sellainen asia mikä tästä julkisen talouden suunnitelmasta vähän puuttuu on se että on alun perin kun julkisen talouden suunnitelma ohjelma otettiin suomessa käyttöön ja sitä suunniteltiin viime vaalikaudella tuolla valtioneuvostossa niin tarkoitus oli rakentaa sinne yksityiskohtainen suunnitelma myös siitä kuinka toteutetaan esimerkiksi kuntatalouden rahoitusasema,yksi sellainen asia mikä tässä julkisen talouden suunnitelmasta vähän puuttuu on se että alun perin kun julkisen talouden suunnitelmaohjelma otettiin suomessa käyttöön ja sitä suunniteltiin viime vaalikaudella tuolla valtioneuvostossa niin tarkoitus oli rakentaa sinne yksityiskohtainen suunnitelma myös siitä kuinka toteutetaan esimerkiksi kuntatalouden rahoitusasema,"Yksi sellainen asia, mikä tässä julkisen talouden suunnitelmasta vähän puuttuu, on se, että alun perin kun julkisen talouden suunnitelmaohjelma otettiin Suomessa käyttöön ja sitä suunniteltiin viime vaalikaudella tuolla valtioneuvostossa, niin tarkoitus oli rakentaa sinne yksityiskohtainen suunnitelma myös siitä, kuinka toteutetaan esimerkiksi kuntatalouden rahoitusasema.",0.088889,0.013441,3.797,0.1841,20.624,45,43,0.956,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,matti_semi_00496,edustaja semi rouva puhemies minulla ei ole,arvoisa rouva puhemies,Arvoisa rouva puhemies!.,0.714286,0.627907,1.482,0.1577,9.397,7,3,0.429,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,laila_koskela_00904,myös paikallisen aurinkoenergian tukeminen joka on suomessa täysin tai täysin vähäistä taikka liian liian vähän hyödynnettyä,myös paikallisen aurinkoenergian tukeminen joka on suomessa täysin vähäistä taikka liian vähän hyödynnettyä,"Myös paikallisen aurinkoenergian tukeminen, joka on Suomessa täysin vähäistä taikka liian vähän hyödynnettyä.",0.1875,0.137097,1.802,0.1841,9.79,16,13,0.812,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,jari_ronkainen_00285,tässä lakialoitteessa on hyvää myös se että sekä ympärileikkauksen toteuttaja että tähän rituaaliin osallistuva henkilö asetettaisiin tuomiolle,tässä lakialoitteessa on hyvä myös se että sekä ympärileikkauksen toteuttaja että tähän rituaaliin osallistuva henkilö asetettaisiin tuomiolle,"Tässä lakialoitteessa on hyvä myös se, että sekä ympärileikkauksen toteuttaja että tähän rituaaliin osallistuva henkilö asetettaisiin tuomiolle.",0.058824,0.006993,2.253,0.1749,12.879,17,17,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,jari_ronkainen_00207,kiinnitän tähän huomiota siksi että meillä ei todellakaan ole minkäänlaista varmuutta siitä että tainnutus onnistuu ennen verenlaskua joten tainnutus on käytännössä pakko tehdä,kiinnitän tähän huomiota siksi että meillä ei todellakaan ole minkäänlaista varmuutta siitä että tainnutus onnistuu ennen verenlaskua joten tainnutus on käytännössä pakko tehdä,"Kiinnitän tähän huomiota siksi, että meillä ei todellakaan ole minkäänlaista varmuutta siitä, että tainnutus onnistuu ennen verenlaskua, joten tainnutus on käytännössä pakko tehdä.",0.0,0.0,2.663,0.2012,13.24,23,23,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_kalliomaki_00377,suuri amerikkalainen pankki käytti luottovakuutusmenettelyä ja tavoite oli hyvä mutta tuli todella pahasti takkiin ja nyt puhutaan satojen miljardien laskusta globaalitasolla,suuri amerikkalainen pankki käytti luottovakuutusmenettelyä ja tavoite oli hyvä mutta tuli todella pahasti takki ja nyt puhutaan satojen miljardien laskusta globaalitasolla,"Suuri amerikkalainen pankki käytti luottovakuutusmenettelyä ja tavoite oli hyvä, mutta tuli todella pahasti takki ja nyt puhutaan satojen miljardien laskusta globaalitasolla.",0.047619,0.011494,2.153,0.1756,12.264,21,21,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,matti_semi_00485,nämä tehtaat tällä hetkellä tuottaa sillä tavalla että andritz rakentaa maailman suurinta soodakattilaa indonesiaan,tämä tehtaat tällä hetkellä tuottaa sillä tavalla että andres rakentaa maailman suurinta soudakattilaa indonesiassa,"Tämä tehtaat tällä hetkellä tuottaa sillä tavalla, että Andres rakentaa maailman suurinta soudakattilaa Indonesiassa.",0.285714,0.069565,1.585,0.1954,8.112,14,14,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_kalliomaki_00280,kannatin aikanaan suoraa kansanvaalia sillä edellytyksellä että presidentin sisäpoliittisia valtaoikeuksia samalla vähennetään merkittävästi ja näin on tapahtunut,kannatin aikanaan suoraa kansanvaalia sillä edellytyksellä että presidentin sisäpoliittisia valtaoikeuksia samalla vähennetään merkittävästi ja näin on tapahtunut,"Kannatin aikanaan suoraa kansanvaalia sillä edellytyksellä, että presidentin sisäpoliittisia valtaoikeuksia samalla vähennetään merkittävästi ja näin on tapahtunut.",0.0,0.0,2.417,0.2172,11.132,17,17,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marjaana_koskinen_00318,lääkekulut myös kasvavat voimakkaimmin mikä tulevina vuosina lisää merkittävästi palkansaajien eläkeläisten ja työttömien maksurasitusta ja tää nimenomaan käy jos tätä maksupottia ei jaeta eli työnantajat tulisi maksamaan myös tätä korvausta,lääkekulut myös kasvavat voimakkaammin mikä tulevina vuosina lisää merkittävästi palkansaajien eläkeläisten ja työttömien maksurasitusta ja tämä nimenomaan käy jos tätä maksukottia ei jaeta eli työnantajat tulisivat maksamaan myös tätä korvausta,"Lääkekulut myös kasvavat voimakkaammin, mikä tulevina vuosina lisää merkittävästi palkansaajien, eläkeläisten ja työttömien maksurasitusta. Ja tämä nimenomaan käy, jos tätä maksukottia ei jaeta eli työnantajat tulisivat maksamaan myös tätä korvausta.",0.133333,0.024896,2.873,0.2141,13.416,30,30,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,matti_semi_00493,tässä suomessa tarvitaan lisää,tässä suomessa tarvitaan lisää,Tässä Suomessa tarvitaan lisää.,0.0,0.0,1.433,0.7051,2.032,4,4,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,veera_ruoho_00414,maahanmuuttovirasto voisi antaa myönteiset päätökset tiedoksi ja luontevaa on että poliisi antaa kielteisen päätöksen tiedoksi koska poliisi vastaa maasta poistamisen täytäntöönpanosta kuten,maahanmuuttovirasto voisi antaa myönteiset päätökset tiedoksi ja luontevaa on että poliisi antaa kielteisen päätöksen tiedoksi koska poliisi vastaa maasta poistamisen täytäntöönpanosta kuten ed,"Maahanmuuttovirasto voisi antaa myönteiset päätökset tiedoksi ja luontevaa on, että poliisi antaa kielteisen päätöksen tiedoksi, koska poliisi vastaa maasta poistamisen täytäntöönpanosta, kuten ed.",0.045455,0.015789,2.483,0.17,14.6,22,23,1.045,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marja_tiura_00655,se ei ole suuri julkinen velka vaan se että julkisen talouden alijäämä on näissä maissa erittäin suuri eikä sen pienenemistä ole näköpiirissä,se ei ole suuri julkinen velka vaan se että julkisen talouden alijäämä on näissä maissa erittäin suuri eikä sen pienenemistä ole näköpiirissä,"Se ei ole suuri julkinen velka, vaan se, että julkisen talouden alijäämä on näissä maissa erittäin suuri eikä sen pienenemistä ole näköpiirissä.",0.0,0.0,2.035,0.2069,9.832,22,22,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_kalliomaki_00254,lähtökohta on se että ne eivät vaikka pyrkivät vahvoihin tuottoihin kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla kuin jotkin muut yksityiset toimijat voivat,lähtökohta on se että ne eivät vaikka pyrkivät vahvoihin tuottoihin kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla kuin jotkin muut yksityiset toimijat voivat tehdä,"Lähtökohta on se, että ne eivät vaikka pyrkivät vahvoihin tuottoihin kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla kuin jotkin muut yksityiset toimijat voivat tehdä.",0.043478,0.03352,2.541,0.1888,13.456,23,24,1.043,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marja_tiura_00741,ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa suomen kilpailukykyä ja se vahvistaa suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä,ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa suomen kilpailukykyä ja se vahvistaa suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä,Ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa Suomen kilpailukykyä ja se vahvistaa Suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä.,0.0,0.0,2.998,0.2558,11.72,23,23,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,laura_huhtasaari_00542,se tarkoittaa myös tulevaisuuden osaamisen ennakointia,se tarkoittaa myös tulevaisuuden osaamisen ennakointia,Se tarkoittaa myös tulevaisuuden osaamisen ennakointia.,0.0,0.0,1.446,0.2934,4.928,6,6,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_hakkanen_00169,siinä mielessä on oikein mukavaa että että on tietyllä tapaa tultu tässä nyt sitten kokoomuksen ja muitten puolueitten rintamaan siitä että työuria pitää pidentää jotta me saadaan tämä sinänsä julkinen talous ja palvelujen rahoituspohja pelastettua mutta myös yleisesti suomen kansantalous kohenemaan ja suomalaisten elintaso jotenkin pelastettua,siinä mielessä on oikein mukavaa että on tietyllä tapaa tultu tässä nyt sitten kokoomuksen ja muitten puolueitten rintamaa siitä että työuria pitää pidentää jotta me saamme tämän sinänsä julkisen talous ja palvelujen rahoituspohjan pelastettua mutta myös yleisesti suomen kansantalous kohenemaa ja suomalaisten elintasoa jotenkin pelastettua,"Siinä mielessä on oikein mukavaa, että on tietyllä tapaa tultu tässä nyt sitten kokoomuksen ja muitten puolueitten rintamaa siitä, että työuria pitää pidentää, jotta me saamme tämän sinänsä julkisen talous- ja palvelujen rahoituspohjan pelastettua, mutta myös yleisesti Suomen kansantalous kohenemaa ja suomalaisten elintasoa jotenkin pelastettua.",0.173913,0.043353,4.293,0.2225,19.299,46,45,0.978,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_hakkanen_00166,koska meillä nyt tää julkisen talouden perusmalli toimii niin että alueella kerätään pääosin itse veronkanto oikeudella rahat ja vastataan sitten veropaineella siihen palveluiden,koska meillä nyt tämä julkisen talouden perusmalli toimii niin että alueella kerätään pääosin itse veronkanto oikeudelle rahat ja vastataan sitten veropaineella siihen palvelujen lainsäädäntöön,"Koska meillä nyt tämä julkisen talouden perusmalli toimii niin, että alueella kerätään pääosin itse veronkanto oikeudelle rahat ja vastataan sitten veropaineella siihen palvelujen lainsäädäntöön.",0.173913,0.095506,3.282,0.3048,10.768,23,24,1.043,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_kalliomaki_00264,ja ja oikeastaan viestini ja viestimme täältä eduskunnasta on syytä olla se että näihin todella pitää paneutua vakavasti ja sillä tavallakin vakavasti että saamme selonteossa niin kun valiokunnan mietintökin viestittää vähän perusteellisemman selvityksen asiasta,oikeastaan viestin ja viestimme täältä eduskunnasta mutta on syytä olla se että niihin todella pitää paneutua vakavasti ja sillä tavallakin vakavasti että saamme selonteossa niin kuin valiokunnan mietintökin viestittää vähän perustavan selvityksen asiasta,"Oikeastaan viestin ja viestimme täältä eduskunnasta, mutta on syytä olla se, että niihin todella pitää paneutua vakavasti ja sillä tavallakin vakavasti, että saamme selonteossa niin kuin valiokunnan mietintökin viestittää vähän perustavan selvityksen asiasta.",0.205882,0.091603,2.66,0.1612,16.505,34,33,0.971,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,jari_ronkainen_00197,ei minun mielestäni edustaja räsänen,ei minun mielestäni,Ei minun mielestäni.,0.4,0.472222,1.233,0.2577,4.784,5,3,0.6,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,jari_ronkainen_00245,edustaja lehto nostikin jo esille sen mitä tämä nykymaahanmuutto ja perheenyhdistämisen kautta tulisi ilman tätä muutosta,edustaja lehto nostikin jo esille sen mitä tämän nykymaahanmuutto ja perheenyhdistämisen kautta tulisi ilman tätä muutosta korjata,"Edustaja Lehto nostikin jo esille sen, mitä tämän nykymaahanmuutto ja perheenyhdistämisen kautta tulisi ilman tätä muutosta korjata.",0.125,0.07438,1.744,0.1996,8.736,16,17,1.062,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,laura_huhtasaari_00795,sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella,sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella,Sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella.,0.0,0.0,1.751,0.1493,11.728,9,9,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marja_tiura_00763,on totta että tuulivoimalla on saavutettavissa kapasiteettia,on totta että tuulivoimalla on saavutettavissa kapasiteettia,"On totta, että tuulivoimalla on saavutettavissa kapasiteettia.",0.0,0.0,1.638,0.3626,4.518,7,7,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,antti_hakkanen_00161,se on valtavan tärkeä osa talouspolitiikkaa sen takia että meidän suurimmat veronkorotuspaineet liittyy tällä hetkellä varsinkin ansiotuloverotuksen puolella nimenomaan siihen että kuinka sosiaali ja terveyspalveluiden kustannuskehitystä,se on valtavan tärkeä osa talouspolitiikkaa sen takia että meidän suurimmat veronkorotuspaineemme liittyvät tällä hetkellä varsinkin ansiotuloverotuksen puolella nimenomaan siihen kuinka sosiaali ja terveyspalvelujen kustannuskehitystä vahvistetaan,"Se on valtavan tärkeä osa talouspolitiikkaa sen takia, että meidän suurimmat veronkorotuspaineemme liittyvät tällä hetkellä varsinkin ansiotuloverotuksen puolella nimenomaan siihen, kuinka sosiaali- ja terveyspalvelujen kustannuskehitystä vahvistetaan.",0.192308,0.109705,2.703,0.2276,11.88,26,26,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marja_tiura_00690,tämähän periaatteessa tulee tarkoittamaan sitä että yksityistä pysäköinninvalvontaa koskevan lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija joka voisi myös siirtää oikeuden valvoa pysäköintiä muulle henkilölle,tämähän periaatteessa tulee tarkoittamaan sitä että yksityistä pysäköinninvalvontaa koskevan lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija joka voisi myös siirtää oikeuden valvoa pysäköintiä muulle henkilölle,"Tämähän periaatteessa tulee tarkoittamaan sitä, että yksityistä pysäköinninvalvontaa koskevan lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija, joka voisi myös siirtää oikeuden valvoa pysäköintiä muulle henkilölle.",0.0,0.0,3.449,0.2082,16.565,31,31,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,jari_ronkainen_00133,se että seurataan tilastoja ja ollaan otettuja siitä että ollaan tilastoykkösenä kaikilla sektoreilla on mielestäni väärä mittaustyyli siitä ollaanko onnistuttu,se että seurataan tilastoja ja ollaan otettuja siitä että ollaan tilasto ykkösenä kaikilla sektoreilla on mielestäni väärä mittaustyyli siitä ollaanko onnistuttu tai ei,"Se, että seurataan tilastoja ja ollaan otettuja siitä, että ollaan tilasto ykkösenä kaikilla sektoreilla, on mielestäni väärä mittaustyyli siitä, ollaanko onnistuttu tai ei.",0.2,0.05,2.46,0.2028,12.128,20,23,1.15,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,matti_semi_00423,tuun alueelta missä näyttää teollisuuden nousu lähtevän liikkeelle ja investointeja on sadoilla miljoonilla euroilla lähtenyt tulemaan sinne alueelle ja mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne meno,tuun alueelta missä näyttää teollisuuden nousun lähtevän liikkeelle ja investointia on satoilla miljoonalla eurolla lähtenyt tulemaan sinne alueelle mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne menossa,"Tuun alueelta, missä näyttää teollisuuden nousun lähtevän liikkeelle ja investointia on satoilla miljoonalla eurolla lähtenyt tulemaan sinne alueelle, mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne menossa.",0.241379,0.05042,2.869,0.1484,19.326,29,28,0.966,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marjaana_koskinen_00243,nyt nyt sitten sata komitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä niin se on mun mielestä hyvin hyvin ihmeellinen ajatus logiikka mikä sen,kun nyt sitten sata komitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä niin se on minun mielestäni hyvin ihmeellinen ajatuslogiikka mikä sen tarkoittaa,"Kun nyt sitten Sata komitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä, niin se on minun mielestäni hyvin ihmeellinen ajatuslogiikka, mikä sen tarkoittaa.",0.291667,0.127907,2.519,0.2307,10.92,24,23,0.958,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,matti_semi_00393,arvoisa ministeri hallituksen kärkitavoitteissa on digitalisoinnin edistäminen,arvoisa ministeri hallituksen kärkitavoitteessa on digitalisoinnin edistäminen,Arvoisa ministeri! Hallituksen kärkitavoitteessa on digitalisoinnin edistäminen.,0.142857,0.012821,1.38,0.3074,4.488,7,7,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,laura_huhtasaari_00528,haluan muistuttaa että me emme edes tarvitsisi kikyä jos emme olisi eurossa eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä,haluan muistuttaa että me emme edes tarvitsisi kikiä jos emme olisi eurossa eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä uudistusta,"Haluan muistuttaa, että me emme edes tarvitsisi kikiä, jos emme olisi eurossa. Eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä uudistusta.",0.1,0.085714,2.26,0.2088,10.824,20,21,1.05,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,jari_ronkainen_00204,vaikka eläimet ovat osa ravintoamme niin se ei oikeuta eläimen huonoa kohtelua ja tämä pitää huomioida myös teurastus,vaikka eläimet ovat osa ravintaamme niin se ei oikeuta eläimen huonoa kohtelua ja tämä pitää huomioida myös teurastusasemaan,"Vaikka eläimet ovat osa ravintaamme, niin se ei oikeuta eläimen huonoa kohtelua ja tämä pitää huomioida myös teurastusasemaan.",0.111111,0.068376,2.051,0.2195,9.343,18,18,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,laura_huhtasaari_00618,täytyyhän meidän tietää meidän juhlapäiviemme minkä takia me niitä vietämme ja varmistaa että meidän hieno kulttuuri on kaikille kaikille,täytyyhän meidän tietää meidän juhlapäiviemme minkä takia me niitä vietämme ja varmistaa että meidän hieno kulttuuri on kaikille turvallinen,"Täytyyhän meidän tietää meidän juhlapäiviemme, minkä takia me niitä vietämme ja varmistaa, että meidän hieno kulttuuri on kaikille turvallinen.",0.052632,0.058394,2.057,0.1731,11.88,19,19,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,marja_tiura_00740,metsäteollisuudelle kohtuuhintainen energia ja myöskin energian hinnan ennakoitavuus on äärimmäisen tärkeä asia ja teillä on aidosti huoli suomalaisista työpaikoista ja suomen taloudesta niin kuin,metsäteollisuudelle kohtuuhintainen energia ja myöskin energiahinnan ennakoitavuus on äärimmäisen tärkeä asia ja teillä on aidosti huoli suomalaisista työpaikoista ja suomen taloudesta niin kuin suomessa,Metsäteollisuudelle kohtuuhintainen energia ja myöskin energiahinnan ennakoitavuus on äärimmäisen tärkeä asia ja teillä on aidosti huoli suomalaisista työpaikoista ja Suomen taloudesta niin kuin Suomessa.,0.125,0.056122,2.66,0.1979,13.437,24,24,1.0,
local_whisper_fi,local_whisper,fi,2016-dev-unseen,laila_koskela_00911,vapon lanseeraamassa bat teknologian teknologian rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita joiden läpi kuivatusvedet,vapon lanseeraamassa pat teknologiaan rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita joiden läpi kuivatusvedet pärjäävät,"Vapon lanseeraamassa pat teknologiaan rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita, joiden läpi kuivatusvedet pärjäävät.",0.235294,0.130952,3.076,0.1753,17.544,17,17,1.0,
